county,sub_county,ward,facility_code,facility_name,keph_level,operation_status,lat,lon,available_chws,ward_population,vulnerability_score,under5_share,distance_to_level3_km,terrain_class,phc_access_1h_share,travel_friction_phc_1h,stunting_u5_pct,wasting_u5_pct,underweight_u5_pct,facility_delivery_pct,skilled_delivery_pct,anc4_pct,maternal_risk_index,hh_itn_ownership_pct,malaria_itn_gap_pct,ccri_malaria_pf_score,ccri_riverine_flood_score,ccri_drought_score,ccri_food_insecurity_score,ccri_child_nutrition_score,ccri_maternal_health_score,ccri_risk_index,flood_risk_flag,seasonal_mobility_flag,chw_monthly_stipend_kes,anc_skilled_pct,poverty_overall_pct,linked_chu_count,real_chw_headcount,adm2_match_level,adm2_pcode,adm2_name
KWALE,matuga,TSIMBA GOLINI,11887.0,Vyongwani Dispensary,Level 2,Operational,-4.1528061,39.4881484,2,19800,0.8,0.13139450546197343,15.387,semi_arid,1.0,0.0,22.7,6.2,13.7,84.1,89.3,71.9,15.9,74.0,26.0,9.2,8.5,8.6,2.5,7.8,5.6,6.8,1.0,0,5000,99.3,,2,,subcounty_exact,KE002009,Matuga
KILIFI,magarini,SABAKI,11506.0,Kwa Ndomo Medical Clinic,Level 2,Operational,-3.5226766,39.5291057,2,22000,0.76,0.1430688616634187,17.947,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003017,Magarini
LAMU,lamu east,FAZA,11799.0,Siu Dispensary,Level 2,Operational,-1.6958246,41.52466,2,8100,0.75,0.11947817786498383,6.666,semi_arid,0.0,1.0,16.1,3.5,12.5,90.3,92.5,70.5,9.7,65.9,34.1,7.2,9.0,6.8,2.5,7.2,5.2,6.3,1.0,0,5000,97.9,,0,,subcounty_exact,KE005021,Lamu East
KILIFI,malindi,GANDA,11380.0,Gahaleni Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,22000,0.76,0.12831770034594672,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003016,Malindi
ISIOLO,garbatulla,KINNA,11945.0,Barambate Dispensary,Level 2,Operational,0.2857858,37.5436727,2,9100,0.84,0.1472046236206165,8.725,arid,0.8542403183095184,0.14575968169048165,14.1,7.2,11.5,83.7,85.0,52.9,16.3,51.7,48.3,6.1,4.6,4.0,7.5,7.8,6.9,7.3,1.0,1,5000,99.3,,0,,county_mean,,
MARSABIT,saku,KARARE,16205.0,Hulahula Dispensary,Level 2,Operational,3.5244107,39.0710346,2,11000,0.92,0.14238372663895527,0.0,arid,1.0,0.0,18.9,20.4,25.9,59.3,68.7,67.1,40.7,27.1,72.9,8.3,4.8,5.9,10.0,4.8,6.6,8.1,1.0,1,5000,93.8,66.1,1,,subcounty_exact,KE010047,Saku
LAMU,lamu west,HONGWE,11412.0,Hongwe Catholic Dispensary,Level 2,Operational,-1.6958246,41.52466,2,8800,0.75,0.12589658173524204,6.666,semi_arid,0.66505807148645,0.33494192851355,16.1,3.5,12.5,90.3,92.5,70.5,9.7,65.9,34.1,7.2,9.0,6.8,2.5,7.2,5.2,6.3,1.0,0,5000,97.9,,1,,subcounty_exact,KE005022,Lamu West
KILIFI,magarini,MARAFA,11625.0,Mizijini Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,18200,0.76,0.1430688616634187,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003017,Magarini
MARSABIT,moyale,HEILLU/MANYATTA,16218.0,Mansile Dispensary,Level 2,Operational,3.5244107,39.0710346,2,11000,0.92,0.1650847170987961,0.0,arid,0.0819002420488537,0.9180997579511463,18.9,20.4,25.9,59.3,68.7,67.1,40.7,27.1,72.9,8.3,4.8,5.9,10.0,4.8,6.6,8.1,1.0,1,5000,93.8,66.1,1,,subcounty_exact,KE010045,Moyale
SAMBURU,samburu north,NYIRO,15621.0,South Horr health Centre,Level 2,Operational,2.097966,36.9166058,2,8900,0.87,0.16597543681267224,0.0,arid,0.0,1.0,31.4,15.4,30.2,49.1,56.6,56.3,50.9,19.9,80.1,5.8,1.5,2.8,8.8,9.7,10.0,7.8,1.0,1,5000,92.9,71.9,1,,subcounty_exact,KE025134,Samburu North
KILIFI,malindi,MALINDI TOWN,11382.0,Ganda Dispensary,Level 2,Operational,-3.4745903,39.5166723,2,31200,0.76,0.12831770034594672,20.883,semi_arid,1.0,0.0,37.0,7.2,19.5,83.8,84.5,77.3,16.2,74.4,25.6,9.5,9.1,9.6,1.3,8.3,6.2,6.7,1.0,0,5000,99.3,,0,,subcounty_exact,KE003016,Malindi
KWALE,msambweni,RAMISI,11536.0,Mafisini Dispensary,Level 2,Operational,-4.3959567,39.3108753,2,12400,0.8,0.1214771089299197,12.611,semi_arid,1.0,0.0,22.7,6.2,13.7,84.1,89.3,71.9,15.9,74.0,26.0,9.2,8.5,8.6,2.5,7.8,5.6,6.8,1.0,0,5000,99.3,,1,,subcounty_exact,KE002007,Msambweni
WAJIR,wajir east,BARWAGO,24620.0,WAJIR MATERNITY AND NURSING HOME,Level 4,Operational,1.740842,40.049532,6,11400,0.88,0.137552081876905,0.0,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008034,Wajir East
WEST POKOT,pokot central,SEKERR,24605.0,Kiwakan Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
WAJIR,wajir east,TOWNSHIP,24531.0,MAMA GUTHA MEDICAL CLINIC,Level 3,Operational,1.7371504,40.0627419,4,45200,0.88,0.137552081876905,0.0,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008034,Wajir East
NAROK,transmara west,ANGATA BARIKOI,24515.0,Oldonyorok Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.15674438967657692,61.914,semi_arid,0.7227641320945796,0.2772358679054203,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,county_mean,,
TURKANA,turkana central,KANAMKEMER,24499.0,Uzuri Medical Clinic,Level 2,Operational,3.7080543,34.8636959,2,10500,0.89,0.15780605951198964,0.943,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023125,Turkana Central
WAJIR,wajir east,TOWNSHIP,24480.0,MAARUF MED,Level 2,Operational,1.7491847,40.0585766,2,45200,0.88,0.137552081876905,0.107,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008034,Wajir East
WAJIR,wajir east,TOWNSHIP,24328.0,Camel Hospital,Level 3,Operational,1.7508246,40.0593115,4,45200,0.88,0.137552081876905,0.0,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008034,Wajir East
WEST POKOT,west pokot,SIYOI,24240.0,Kaprech Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
WAJIR,wajir north,GODOMA,24170.0,WATITI DISPENSARY,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.16962182979119392,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008033,Wajir North
NAROK,narok south,SAGAMIAN,24142.0,Saptet Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.1690642707642044,61.914,semi_arid,0.5167525992478772,0.4832474007521228,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,subcounty_exact,KE033181,Narok South
WEST POKOT,pokot south,TAPACH,24095.0,Kaporowo dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1767883522831671,6.827,semi_arid,1.0,0.0,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,subcounty_exact,KE024132,Pokot South
WEST POKOT,west pokot,ENDUGH,24087.0,Tipet Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
WEST POKOT,pokot south,CHEPARERIA,24078.0,Tiriken Dispensary,Level 2,Operational,1.2509717,35.051975,2,18900,0.83,0.1767883522831671,6.827,semi_arid,1.0,0.0,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,subcounty_exact,KE024132,Pokot South
WEST POKOT,west pokot,ENDUGH,24075.0,Tamarukwo Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
WEST POKOT,west pokot,KAPENGURIA,24097.0,Emboasis Dispensary,Level 2,Operational,1.4130011,35.1270712,2,22400,0.83,0.1815939520462156,16.744,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
WEST POKOT,pokot north,KIWAWA,24019.0,Kamila GOK Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
WEST POKOT,pokot north,SUAM,24017.0,Kanyikeny Dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
WEST POKOT,west pokot,KAPENGURIA,23967.0,St.Francis dispensary Kapenguria,Level 2,Operational,1.2509717,35.051975,2,22400,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
NAROK,narok west,MARA,23823.0,Naishorua Medical Clinic,Level 2,Operational,-1.5413936,36.0141881,2,18200,0.78,0.16826634103750007,53.333,semi_arid,0.1186595635641209,0.8813404364358791,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,subcounty_exact,KE033182,Narok West
TURKANA,turkana central,KERIO DELTA,23699.0,Elelea Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15780605951198964,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,1,,subcounty_exact,KE023125,Turkana Central
TURKANA,turkana central,KALOKOL,23698.0,Moruongor Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15780605951198964,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023125,Turkana Central
TURKANA,turkana central,KANG'ATOTHA,23697.0,Kenya Oil Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15780605951198964,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023125,Turkana Central
WAJIR,wajir west,HADADO/ATHIBOHOL,23627.0,Bojiyare Dispensary,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.1538258126664526,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008036,Wajir West
WAJIR,wajir west,GANYURE/WAGALLA,23626.0,Boa Dispensary,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.1538258126664526,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008036,Wajir West
WEST POKOT,west pokot,SOOK,23569.0,Wonyoi Dispensary,Level 2,Operational,1.2509717,35.051975,2,11200,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
TURKANA,turkana central,KANAMKEMER,23530.0,Nabulon Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15780605951198964,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023125,Turkana Central
WAJIR,wajir west,ADEMASAJIDE,23532.0,Lagdima dispensary,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.1538258126664526,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008036,Wajir West
WAJIR,wajir west,GANYURE/WAGALLA,23531.0,Maumau dispensary,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.1538258126664526,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008036,Wajir West
WAJIR,wajir west,ARBAJAHAN,23533.0,Qara Dispensary,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.1538258126664526,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008036,Wajir West
TURKANA,turkana central,LODWAR TOWNSHIP,23450.0,Shepherds Medical Centre,Level 2,Operational,3.7086577,34.8650925,2,10500,0.89,0.15780605951198964,1.077,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023125,Turkana Central
WAJIR,wajir east,WAGBERI,23406.0,AFARSHANLE DISPENSARY,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.137552081876905,18.532,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008034,Wajir East
TURKANA,turkana north,KAERIS,23618.0,Lomi Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15423652551061806,24.094,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023123,Turkana North
TURKANA,turkana north,KAERIS,23395.0,Lokapelpus dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15423652551061806,24.094,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023123,Turkana North
TURKANA,turkana west,LOKICHOGGIO,22971.0,Songot Medical Clinic,Level 2,Operational,3.7080543,34.8636959,2,8920,0.89,0.1365070952706123,0.943,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023124,Turkana West
NAROK,narok west,MARA,22968.0,Emayian Medical Clinic,Level 2,Operational,-1.5413936,36.0141881,2,18200,0.78,0.16826634103750007,53.333,semi_arid,0.1186595635641209,0.8813404364358791,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,subcounty_exact,KE033182,Narok West
WAJIR,wajir south,BENANE,22878.0,shidley dispensary,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.15192846408331026,18.532,arid,0.35907377852732647,0.6409262214726735,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008038,Wajir South
TURKANA,loima,TURKWEL,22853.0,Naagis Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.14487383922708938,24.094,arid,0.0621624881075214,0.9378375118924785,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023126,Loima
TURKANA,turkana north,LAPUR,22852.0,Sasame Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15423652551061806,24.094,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023123,Turkana North
TURKANA,turkana west,KALOBEYEI,22779.0,Lomunyenekirionok dispensary,Level 2,Operational,3.7743965,34.6261937,2,14800,0.89,0.1365070952706123,24.094,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023124,Turkana West
WAJIR,wajir south,BENANE,22667.0,machesa dispensary,Level 2,Operational,1.8785676,40.6291198,2,11400,0.88,0.15192846408331026,18.532,arid,0.35907377852732647,0.6409262214726735,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008038,Wajir South
TURKANA,turkana east,KATILIA,22663.0,Lokorkor Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.1030812324929972,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023128,Turkana East
NAROK,narok south,MAJI MOTO/NAROOSURA,22622.0,Oltumusoi Dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.1690642707642044,61.914,semi_arid,0.5167525992478772,0.4832474007521228,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,subcounty_exact,KE033181,Narok South
TURKANA,turkana central,LODWAR TOWNSHIP,22409.0,Kawalase Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15780605951198964,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023125,Turkana Central
WEST POKOT,west pokot,KAPENGURIA,22374.0,Komol Dispensary,Level 2,Operational,1.3436033,35.0866983,2,22400,0.83,0.1815939520462156,9.713,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
WEST POKOT,west pokot,RIWO,22373.0,Kreswo dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1815939520462156,6.827,semi_arid,0.6093682652151844,0.3906317347848156,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,county_mean,,
TURKANA,turkana west,SONGOT,22363.0,Lomidat dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.1365070952706123,24.094,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023124,Turkana West
TURKANA,turkana west,KAKUMA,22362.0,Kenyangaluk dispensary,Level 2,Operational,3.7743965,34.6261937,2,18450,0.89,0.1365070952706123,24.094,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023124,Turkana West
WEST POKOT,pokot south,TAPACH,22357.0,sukut dispensary,Level 2,Operational,1.2509717,35.051975,2,13500,0.83,0.1767883522831671,6.827,semi_arid,1.0,0.0,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,subcounty_exact,KE024132,Pokot South
TURKANA,turkana west,KAKUMA,22335.0,IOM Migration Health Assessment Centre Kakuma,Level 2,Operational,3.735405,34.8397987,2,18450,0.89,0.1365070952706123,0.0,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023124,Turkana West
NAROK,transmara east,IIKERIN,22325.0,mogondo dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.15674438967657692,61.914,semi_arid,0.7227641320945796,0.2772358679054203,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,county_mean,,
TURKANA,turkana west,KALOBEYEI,22215.0,Kenya Red Cross Kalobeyei Health centre,Level 3,Operational,3.735405,34.8397987,4,14800,0.89,0.1365070952706123,0.0,arid,1.0,0.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023124,Turkana West
NAROK,transmara east,OLOlMASANI,22083.0,kelonget dispensary,Level 2,Operational,-1.6039992,35.6657745,2,21000,0.78,0.15674438967657692,61.914,semi_arid,0.7227641320945796,0.2772358679054203,21.5,2.1,10.7,64.2,70.1,55.3,35.8,76.0,24.0,3.5,2.7,4.3,2.5,9.3,6.0,6.2,1.0,0,5000,96.5,26.2,0,,county_mean,,
TURKANA,turkana south,KATILU,22000.0,Korinyang Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.1319170700709337,24.094,arid,0.0,1.0,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023127,Turkana South
WEST POKOT,pokot south,BATEI,21929.0,Kapkaremba Dispensary,Level 2,Operational,1.2509717,35.051975,2,8100,0.83,0.1767883522831671,6.827,semi_arid,1.0,0.0,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,subcounty_exact,KE024132,Pokot South
WEST POKOT,pokot south,CHEPARERIA,21928.0,Chesra Dispensary,Level 2,Operational,1.2509717,35.051975,2,18900,0.83,0.1767883522831671,6.827,semi_arid,1.0,0.0,33.5,11.0,27.1,55.5,65.3,35.0,44.5,78.8,21.2,8.7,2.4,3.9,1.3,7.7,6.0,6.6,1.0,0,5000,97.9,,0,,subcounty_exact,KE024132,Pokot South
WAJIR,eldas,ELDAS,21772.0,Eldas Nomadic Clinic,Level 2,Operational,2.4952611,39.5678001,2,11400,0.88,0.1521753543818705,50.974,arid,1.0,0.0,12.4,22.8,16.2,53.6,56.6,44.9,46.4,43.6,56.4,7.6,5.0,3.4,10.0,7.5,4.8,8.4,1.0,1,5000,84.0,64.7,0,,subcounty_exact,KE008037,Eldas
TURKANA,turkana north,KAALENG/KAIKOR,21394.0,Nakapelewoi Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15423652551061806,24.094,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023123,Turkana North
TURKANA,turkana north,KAERIS,21393.0,Nakitoekakumon Dispensary,Level 2,Operational,3.7743965,34.6261937,2,10500,0.89,0.15423652551061806,24.094,arid,0.00596735289995648,0.9940326471000435,23.0,22.6,31.7,43.2,52.6,57.7,56.8,49.4,50.6,8.6,9.9,6.1,8.8,5.9,3.5,8.8,1.0,1,5000,99.5,82.7,0,,subcounty_exact,KE023123,Turkana North
